timestamp_utc,dataset,strategy,held_out,model,seed,device,epochs,train_samples,test_samples,final_train_accuracy,final_train_loss,validation_loss,validation_accuracy,macro_precision,macro_recall,macro_f1,weighted_precision,weighted_recall,weighted_f1,micro_precision,micro_recall,micro_f1,balanced_accuracy,training_time_s,evaluation_time_s,total_runtime_s,checkpoint_path,output_dir
2026-03-31T08:28:35Z,esp-fi-har,loso,1,MLP,42,cuda,100,1960,280,0.1421875,1.9061749283148317,1.9459112882614136,0.14285714285714285,0.02040816326530612,0.14285714285714285,0.03571428571428571,0.02040816326530612,0.14285714285714285,0.03571428571428571,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,24.60752998292446,0.014654261991381645,115.18114159815013,results/MLP/esp-fi-har-loso/subject_1/model_checkpoint.pt,results/MLP/esp-fi-har-loso/subject_1
2026-03-31T08:28:35Z,esp-fi-har,loso,1,LeNet,42,cuda,100,1960,280,0.6880208333333333,0.7848680106960997,2.2123940706253054,0.35714285714285715,0.4269225360160244,0.3571428571428571,0.3386597954175847,0.4269225360160245,0.35714285714285715,0.33865979541758473,0.35714285714285715,0.35714285714285715,0.35714285714285715,0.3571428571428571,30.89822420012206,0.024210278876125813,121.36427698191255,results/LeNet/esp-fi-har-loso/subject_1/model_checkpoint.pt,results/LeNet/esp-fi-har-loso/subject_1
2026-03-31T08:28:35Z,esp-fi-har,loso,1,ResNet18,42,cuda,100,1960,280,1.0,0.00025341807869358024,4.88567761012486,0.3392857142857143,0.3457132874114005,0.3392857142857143,0.31794821230221654,0.3457132874114006,0.3392857142857143,0.3179482123022165,0.3392857142857143,0.3392857142857143,0.3392857142857143,0.3392857142857143,49.47301238705404,0.050311191007494926,140.65710770594887,results/ResNet18/esp-fi-har-loso/subject_1/model_checkpoint.pt,results/ResNet18/esp-fi-har-loso/subject_1
2026-03-31T08:30:59Z,esp-fi-har,loso,2,MLP,42,cuda,100,1960,280,0.14114583333333333,1.9061752825367206,1.9459109136036463,0.14285714285714285,0.02040816326530612,0.14285714285714285,0.03571428571428571,0.02040816326530612,0.14285714285714285,0.03571428571428571,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,23.665742717683315,0.01501576928421855,130.68900302471593,results/MLP/esp-fi-har-loso/subject_2/model_checkpoint.pt,results/MLP/esp-fi-har-loso/subject_2
2026-03-31T08:30:59Z,esp-fi-har,loso,2,LeNet,42,cuda,100,1960,280,0.6151041666666667,0.8999429838997978,1.3618897472109113,0.525,0.5428310589932926,0.525,0.5251096220688877,0.5428310589932926,0.525,0.5251096220688877,0.525,0.525,0.525,0.525,29.856496391817927,0.024336939677596092,136.82325112773106,results/LeNet/esp-fi-har-loso/subject_2/model_checkpoint.pt,results/LeNet/esp-fi-har-loso/subject_2
2026-03-31T08:31:14Z,esp-fi-har,loso,2,ResNet18,42,cuda,100,1960,280,1.0,0.00023679508879894808,4.321457549503871,0.3964285714285714,0.44246731215294294,0.3964285714285714,0.3991444759620224,0.44246731215294294,0.3964285714285714,0.39914447596202246,0.3964285714285714,0.3964285714285714,0.3964285714285714,0.3964285714285714,49.178937513032,0.13497296592686325,141.12039405596443,results/ResNet18/esp-fi-har-loso/subject_2/model_checkpoint.pt,results/ResNet18/esp-fi-har-loso/subject_2
2026-03-31T08:36:45Z,esp-fi-har,loso,1,MLP,42,cuda,100,1960,280,0.14114583333333333,1.9062051889847735,1.9459110021591186,0.14285714285714285,0.02040816326530612,0.14285714285714285,0.03571428571428571,0.02040816326530612,0.14285714285714285,0.03571428571428571,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,23.733526594995055,0.01668756699655205,113.62430849499651,results/MLP/esp-fi-har-loso/subject_1/model_checkpoint.pt,results/MLP/esp-fi-har-loso/subject_1
2026-03-31T08:36:45Z,esp-fi-har,loso,1,LeNet,42,cuda,100,1960,280,0.6911458333333333,0.7584005784015266,2.0809680461883544,0.35,0.4167718145939561,0.35,0.34606183513209293,0.4167718145939561,0.35,0.346061835132093,0.35,0.35,0.35,0.35,25.262517023977125,0.06014018598943949,114.43876823000028,results/LeNet/esp-fi-har-loso/subject_1/model_checkpoint.pt,results/LeNet/esp-fi-har-loso/subject_1
2026-03-31T08:36:45Z,esp-fi-har,loso,1,RNN,42,cuda,200,1960,280,0.2,1.8485689591388312,2.0793313571384977,0.15,0.07847868877280642,0.15,0.08206383182528221,0.07847868877280642,0.15,0.08206383182528221,0.15,0.15,0.15,0.15,54.34352761899936,0.029978178994497284,145.31177323800512,results/RNN/esp-fi-har-loso/subject_1/model_checkpoint.pt,results/RNN/esp-fi-har-loso/subject_1
2026-03-31T08:36:45Z,esp-fi-har,loso,1,GRU,42,cuda,200,1960,280,0.9989583333333333,0.013679227582654175,3.25833865574428,0.5,0.5388508673530156,0.5,0.5122245173844463,0.5388508673530156,0.5,0.5122245173844463,0.5,0.5,0.5,0.5,59.546499964009854,0.03229785700386856,150.5154864819924,results/GRU/esp-fi-har-loso/subject_1/model_checkpoint.pt,results/GRU/esp-fi-har-loso/subject_1
2026-03-31T08:36:45Z,esp-fi-har,loso,1,LSTM,42,cuda,200,1960,280,0.43072916666666666,1.3406740616778938,2.028527174677168,0.24642857142857144,0.2394954291977112,0.24642857142857144,0.23534105608568592,0.23949542919771116,0.24642857142857144,0.2353410560856859,0.24642857142857144,0.24642857142857144,0.24642857142857144,0.24642857142857144,82.45266544599144,0.04018237300624605,173.42960822899477,results/LSTM/esp-fi-har-loso/subject_1/model_checkpoint.pt,results/LSTM/esp-fi-har-loso/subject_1
2026-03-31T08:36:45Z,esp-fi-har,loso,1,ResNet18,42,cuda,100,1960,280,1.0,0.00021394744648465088,4.842060729435512,0.31785714285714284,0.3625317803889233,0.3178571428571429,0.2997194860036605,0.3625317803889232,0.31785714285714284,0.29971948600366044,0.31785714285714284,0.31785714285714284,0.31785714285714284,0.3178571428571429,108.08410312794149,0.04517260519787669,195.9379836395383,results/ResNet18/esp-fi-har-loso/subject_1/model_checkpoint.pt,results/ResNet18/esp-fi-har-loso/subject_1
2026-03-31T08:36:45Z,esp-fi-har,loso,1,BiLSTM,42,cuda,200,1960,280,0.7671875,0.6350558105780154,2.8030542169298442,0.21071428571428572,0.2255316873293096,0.21071428571428572,0.21533864277121897,0.2255316873293096,0.21071428571428572,0.215338642771219,0.21071428571428572,0.21071428571428572,0.21071428571428572,0.21071428571428572,146.72861400299007,0.058410373007063754,237.72380320999946,results/BiLSTM/esp-fi-har-loso/subject_1/model_checkpoint.pt,results/BiLSTM/esp-fi-har-loso/subject_1
2026-03-31T08:39:02Z,esp-fi-har,loso,2,MLP,42,cuda,100,1960,280,0.1421875,1.906167493547712,1.945910668373108,0.14285714285714285,0.02040816326530612,0.14285714285714285,0.03571428571428571,0.02040816326530612,0.14285714285714285,0.03571428571428571,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,22.303281718996004,0.016306901001371443,131.93815590899612,results/MLP/esp-fi-har-loso/subject_2/model_checkpoint.pt,results/MLP/esp-fi-har-loso/subject_2
2026-03-31T08:39:02Z,esp-fi-har,loso,2,LeNet,42,cuda,100,1960,280,0.6598958333333333,0.8390565424549337,1.3614830562046596,0.5357142857142857,0.5561152882205513,0.5357142857142857,0.5364638078411392,0.5561152882205513,0.5357142857142857,0.5364638078411392,0.5357142857142857,0.5357142857142857,0.5357142857142857,0.5357142857142857,27.615214149001986,0.02175121702020988,137.1204650719883,results/LeNet/esp-fi-har-loso/subject_2/model_checkpoint.pt,results/LeNet/esp-fi-har-loso/subject_2
2026-03-31T08:39:24Z,esp-fi-har,loso,2,RNN,42,cuda,200,1960,280,0.22447916666666667,1.7927234065775968,1.936810336794172,0.18214285714285713,0.11884386157458218,0.18214285714285713,0.0996104981067387,0.11884386157458217,0.18214285714285713,0.0996104981067387,0.18214285714285713,0.18214285714285713,0.18214285714285713,0.18214285714285713,53.61930485899211,0.030051869980525225,142.30066920499667,results/RNN/esp-fi-har-loso/subject_2/model_checkpoint.pt,results/RNN/esp-fi-har-loso/subject_2
2026-03-31T08:36:45Z,esp-fi-har,loso,1,ResNet101,42,cuda,100,1960,280,1.0,0.00017219159362495554,5.708643817901612,0.3357142857142857,0.3682300790996443,0.33571428571428574,0.30888561301300455,0.3682300790996444,0.3357142857142857,0.30888561301300455,0.3357142857142857,0.3357142857142857,0.3357142857142857,0.33571428571428574,216.24270726798568,0.8675793920410797,306.2299150179606,results/ResNet101/esp-fi-har-loso/subject_1/model_checkpoint.pt,results/ResNet101/esp-fi-har-loso/subject_1
2026-03-31T08:36:45Z,esp-fi-har,loso,1,ResNet50,42,cuda,100,1960,280,1.0,0.0001235598597285927,5.055443041665214,0.29642857142857143,0.2957589185457242,0.2964285714285714,0.26937388067009155,0.2957589185457243,0.29642857142857143,0.2693738806700916,0.29642857142857143,0.29642857142857143,0.29642857142857143,0.2964285714285714,227.2615770259872,0.11836895579472184,315.00153330434114,results/ResNet50/esp-fi-har-loso/subject_1/model_checkpoint.pt,results/ResNet50/esp-fi-har-loso/subject_1
2026-03-31T08:39:24Z,esp-fi-har,loso,2,GRU,42,cuda,200,1960,280,0.9994791666666667,0.01003192812204361,3.9144041197640553,0.4607142857142857,0.5090169656527941,0.46071428571428574,0.4533729212647652,0.5090169656527941,0.4607142857142857,0.45337292126476514,0.4607142857142857,0.4607142857142857,0.4607142857142857,0.46071428571428574,59.35396778199356,0.03252180400886573,172.19944116201077,results/GRU/esp-fi-har-loso/subject_2/model_checkpoint.pt,results/GRU/esp-fi-har-loso/subject_2
2026-03-31T08:39:43Z,esp-fi-har,loso,2,LSTM,42,cuda,200,1960,280,0.5848958333333333,1.0467211801178602,2.478269066129412,0.22142857142857142,0.22726901019535048,0.2214285714285714,0.21266765966016116,0.22726901019535048,0.22142857142857142,0.21266765966016118,0.22142857142857142,0.22142857142857142,0.22142857142857142,0.2214285714285714,81.82836428699375,0.04023496698937379,176.05060205000336,results/LSTM/esp-fi-har-loso/subject_2/model_checkpoint.pt,results/LSTM/esp-fi-har-loso/subject_2
2026-03-31T08:40:19Z,esp-fi-har,loso,2,ResNet18,42,cuda,100,1960,280,1.0,0.000216914953103251,3.9027821949550083,0.425,0.46999208985919955,0.425,0.4211254935219003,0.4699920898591996,0.425,0.4211254935219004,0.425,0.425,0.425,0.425,105.37972781900316,0.04660020908340812,212.4707145378925,results/ResNet18/esp-fi-har-loso/subject_2/model_checkpoint.pt,results/ResNet18/esp-fi-har-loso/subject_2
2026-03-31T08:41:46Z,esp-fi-har,loso,3,MLP,42,cuda,100,1960,280,0.1421875,1.9061840057373047,1.9459117787224907,0.14285714285714285,0.02040816326530612,0.14285714285714285,0.03571428571428571,0.02040816326530612,0.14285714285714285,0.03571428571428571,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,22.379937682999298,0.017533317004563287,128.7366013110004,results/MLP/esp-fi-har-loso/subject_3/model_checkpoint.pt,results/MLP/esp-fi-har-loso/subject_3
2026-03-31T08:41:46Z,esp-fi-har,loso,3,LeNet,42,cuda,100,1960,280,0.6578125,0.8379864984629105,1.713004217829023,0.45,0.47323861576699816,0.45000000000000007,0.4302261128396233,0.47323861576699816,0.45,0.4302261128396234,0.45,0.45,0.45,0.45000000000000007,26.219032223976683,0.023056403995724395,132.4438116189849,results/LeNet/esp-fi-har-loso/subject_3/model_checkpoint.pt,results/LeNet/esp-fi-har-loso/subject_3
2026-03-31T08:42:03Z,esp-fi-har,loso,3,RNN,42,cuda,200,1960,280,0.225,1.7934381407134388,2.039759513310024,0.1357142857142857,0.173205104413739,0.1357142857142857,0.12442051254158619,0.17320510441373896,0.1357142857142857,0.12442051254158619,0.1357142857142857,0.1357142857142857,0.1357142857142857,0.1357142857142857,53.85494587599533,0.029330136021599174,144.60739551400184,results/RNN/esp-fi-har-loso/subject_3/model_checkpoint.pt,results/RNN/esp-fi-har-loso/subject_3
2026-03-31T08:42:23Z,esp-fi-har,loso,3,GRU,42,cuda,200,1960,280,0.9994791666666667,0.011872913277879054,4.447634438105992,0.36428571428571427,0.4271899332123422,0.36428571428571427,0.3557546525544016,0.4271899332123421,0.36428571428571427,0.35575465255440153,0.36428571428571427,0.36428571428571427,0.36428571428571427,0.36428571428571427,59.39324778999435,0.0324616879952373,138.28972539700044,results/GRU/esp-fi-har-loso/subject_3/model_checkpoint.pt,results/GRU/esp-fi-har-loso/subject_3
2026-03-31T08:40:50Z,esp-fi-har,loso,2,BiLSTM,42,cuda,200,1960,280,0.7645833333333333,0.63400155281534,3.071309607369559,0.2571428571428571,0.2563158023264701,0.2571428571428572,0.2486972270589718,0.25631580232647005,0.2571428571428571,0.2486972270589718,0.2571428571428571,0.2571428571428571,0.2571428571428571,0.2571428571428572,147.0948587039893,0.05808353199972771,244.34260253699904,results/BiLSTM/esp-fi-har-loso/subject_2/model_checkpoint.pt,results/BiLSTM/esp-fi-har-loso/subject_2
2026-03-31T08:42:42Z,esp-fi-har,loso,3,LSTM,42,cuda,200,1960,280,0.5067708333333333,1.2205388322168467,2.5440448488507954,0.1392857142857143,0.1499423330807607,0.1392857142857143,0.13771880428604974,0.1499423330807607,0.1392857142857143,0.1377188042860497,0.1392857142857143,0.1392857142857143,0.1392857142857143,0.1392857142857143,82.42211869699531,0.03378928199526854,147.02913259599882,results/LSTM/esp-fi-har-loso/subject_3/model_checkpoint.pt,results/LSTM/esp-fi-har-loso/subject_3
2026-03-31T08:44:14Z,esp-fi-har,loso,4,MLP,42,cuda,100,1960,280,0.14114583333333333,1.9062879640228894,1.9459116390773228,0.14285714285714285,0.02040816326530612,0.14285714285714285,0.03571428571428571,0.02040816326530612,0.14285714285714285,0.03571428571428571,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,22.377258341992274,0.016728176007745788,136.75000067999645,results/MLP/esp-fi-har-loso/subject_4/model_checkpoint.pt,results/MLP/esp-fi-har-loso/subject_4
2026-03-31T08:44:14Z,esp-fi-har,loso,4,LeNet,42,cuda,100,1960,280,0.6390625,0.8378276571935537,1.3989813106400626,0.5464285714285714,0.552270582874298,0.5464285714285715,0.539581428348477,0.5522705828742981,0.5464285714285714,0.5395814283484771,0.5464285714285714,0.5464285714285714,0.5464285714285714,0.5464285714285715,27.58887671100092,0.022142447996884584,141.74329005699838,results/LeNet/esp-fi-har-loso/subject_4/model_checkpoint.pt,results/LeNet/esp-fi-har-loso/subject_4
2026-03-31T08:42:11Z,esp-fi-har,loso,2,ResNet101,42,cuda,100,1960,280,1.0,0.00015089902349709703,4.20916257585798,0.37857142857142856,0.40703195613909904,0.3785714285714286,0.37532513881062635,0.4070319561390989,0.37857142857142856,0.37532513881062635,0.37857142857142856,0.37857142857142856,0.37857142857142856,0.3785714285714286,217.05752558400854,0.08802276395726949,293.1122172140749,results/ResNet101/esp-fi-har-loso/subject_2/model_checkpoint.pt,results/ResNet101/esp-fi-har-loso/subject_2
2026-03-31T08:42:11Z,esp-fi-har,loso,2,ResNet50,42,cuda,100,1960,280,1.0,0.00045361641167225884,4.350560794557844,0.4142857142857143,0.4179036860645898,0.4142857142857143,0.4001221873091413,0.41790368606458983,0.4142857142857143,0.4001221873091412,0.4142857142857143,0.4142857142857143,0.4142857142857143,0.4142857142857143,223.55470736091956,0.11247470788657665,299.41204362828285,results/ResNet50/esp-fi-har-loso/subject_2/model_checkpoint.pt,results/ResNet50/esp-fi-har-loso/subject_2
2026-03-31T08:44:44Z,esp-fi-har,loso,4,RNN,42,cuda,200,1960,280,0.2296875,1.8238776031805544,1.878707718849182,0.225,0.27118913818115237,0.22500000000000003,0.16830959669636764,0.27118913818115237,0.225,0.1683095966963676,0.225,0.225,0.225,0.22500000000000003,53.6990777500032,0.028624730999581516,160.26880477301893,results/RNN/esp-fi-har-loso/subject_4/model_checkpoint.pt,results/RNN/esp-fi-har-loso/subject_4
2026-03-31T08:44:14Z,esp-fi-har,loso,3,ResNet18,42,cuda,100,1960,280,1.0,0.00019348639952094883,3.498423419679914,0.44285714285714284,0.5076568348436316,0.4428571428571429,0.45736329559550754,0.5076568348436316,0.44285714285714284,0.4573632955955075,0.44285714285714284,0.44285714285714284,0.44285714285714284,0.4428571428571429,105.65017286222428,0.04482565214857459,202.76934621902183,results/ResNet18/esp-fi-har-loso/subject_3/model_checkpoint.pt,results/ResNet18/esp-fi-har-loso/subject_3
2026-03-31T08:44:51Z,esp-fi-har,loso,4,GRU,42,cuda,200,1960,280,0.996875,0.030169307242850867,3.4180246761866977,0.4607142857142857,0.4798499282546895,0.4607142857142857,0.45839187857334346,0.4798499282546894,0.4607142857142857,0.4583918785733434,0.4607142857142857,0.4607142857142857,0.4607142857142857,0.4607142857142857,59.8904085260001,0.03252923699619714,175.41908154801058,results/GRU/esp-fi-har-loso/subject_4/model_checkpoint.pt,results/GRU/esp-fi-har-loso/subject_4
2026-03-31T08:45:17Z,esp-fi-har,loso,4,LSTM,42,cuda,200,1960,280,0.43333333333333335,1.36318146063357,1.9859413657869611,0.275,0.24980771520895434,0.27499999999999997,0.24265007762544707,0.2498077152089543,0.275,0.24265007762544707,0.275,0.275,0.275,0.27499999999999997,82.99002906399255,0.04022825999709312,173.29485016300168,results/LSTM/esp-fi-har-loso/subject_4/model_checkpoint.pt,results/LSTM/esp-fi-har-loso/subject_4
2026-03-31T08:44:59Z,esp-fi-har,loso,3,BiLSTM,42,cuda,200,1960,280,0.7786458333333334,0.5798647841628717,3.5773018292018346,0.19642857142857142,0.18077908486071753,0.19642857142857142,0.16879243563454088,0.1807790848607175,0.19642857142857142,0.16879243563454088,0.19642857142857142,0.19642857142857142,0.19642857142857142,0.19642857142857142,147.25744263899105,0.059072802992886864,253.9558553550014,results/BiLSTM/esp-fi-har-loso/subject_3/model_checkpoint.pt,results/BiLSTM/esp-fi-har-loso/subject_3
2026-03-31T08:46:54Z,esp-fi-har,loso,5,MLP,42,cuda,100,1960,280,0.1421875,1.906223336044623,1.9459113223212106,0.14285714285714285,0.02040816326530612,0.14285714285714285,0.03571428571428571,0.02040816326530612,0.14285714285714285,0.03571428571428571,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,22.623441160991206,0.01743166499363724,139.9317567919934,results/MLP/esp-fi-har-loso/subject_5/model_checkpoint.pt,results/MLP/esp-fi-har-loso/subject_5
2026-03-31T08:46:54Z,esp-fi-har,loso,5,LeNet,42,cuda,100,1960,280,0.6869791666666667,0.7698387476862694,1.6061128786631993,0.4714285714285714,0.460303339549408,0.4714285714285714,0.4603333636295259,0.4603033395494079,0.4714285714285714,0.4603333636295259,0.4714285714285714,0.4714285714285714,0.4714285714285714,0.4714285714285714,26.42656453399104,0.020096252002986148,160.51957686099922,results/LeNet/esp-fi-har-loso/subject_5/model_checkpoint.pt,results/LeNet/esp-fi-har-loso/subject_5
2026-03-31T08:47:42Z,esp-fi-har,loso,5,RNN,42,cuda,200,1960,280,0.375,1.5246141472641304,2.082824093954904,0.17857142857142858,0.1706652515476045,0.17857142857142858,0.16879796345485887,0.1706652515476045,0.17857142857142858,0.16879796345485884,0.17857142857142858,0.17857142857142858,0.17857142857142858,0.17857142857142858,52.82227871599025,0.02856870598043315,176.4349223659956,results/RNN/esp-fi-har-loso/subject_5/model_checkpoint.pt,results/RNN/esp-fi-har-loso/subject_5
2026-03-31T08:47:41Z,esp-fi-har,loso,4,ResNet18,42,cuda,100,1960,280,1.0,0.00019915855503926168,3.20368754863739,0.4642857142857143,0.49177937915742787,0.4642857142857143,0.45832112086783044,0.4917793791574279,0.4642857142857143,0.4583211208678304,0.4642857142857143,0.4642857142857143,0.4642857142857143,0.4642857142857143,109.3154955720529,0.05070071807131171,181.10633519478142,results/ResNet18/esp-fi-har-loso/subject_4/model_checkpoint.pt,results/ResNet18/esp-fi-har-loso/subject_4
2026-03-31T08:48:04Z,esp-fi-har,loso,5,GRU,42,cuda,200,1960,280,0.9984375,0.016446683905562576,3.0863314628601075,0.45714285714285713,0.46734034522900064,0.4571428571428572,0.45253429308020365,0.46734034522900064,0.45714285714285713,0.45253429308020365,0.45714285714285713,0.45714285714285713,0.45714285714285713,0.4571428571428572,59.417863273993134,0.03185718200984411,180.0307012030098,results/GRU/esp-fi-har-loso/subject_5/model_checkpoint.pt,results/GRU/esp-fi-har-loso/subject_5
2026-03-31T08:48:13Z,esp-fi-har,loso,5,LSTM,42,cuda,200,1960,280,0.5052083333333334,1.247252775698292,2.412733752386911,0.16071428571428573,0.1508630463679725,0.16071428571428573,0.15232208666326316,0.1508630463679725,0.16071428571428573,0.15232208666326322,0.16071428571428573,0.16071428571428573,0.16071428571428573,0.16071428571428573,81.639985900998,0.03970459599804599,193.27985553799954,results/LSTM/esp-fi-har-loso/subject_5/model_checkpoint.pt,results/LSTM/esp-fi-har-loso/subject_5
2026-03-31T08:49:28Z,esp-fi-har,loso,6,MLP,42,cuda,100,1960,280,0.1421875,1.9062933318468989,1.9459106547491891,0.14285714285714285,0.02040816326530612,0.14285714285714285,0.03571428571428571,0.02040816326530612,0.14285714285714285,0.03571428571428571,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,22.268467014000635,0.016497509990585968,130.93771706800908,results/MLP/esp-fi-har-loso/subject_6/model_checkpoint.pt,results/MLP/esp-fi-har-loso/subject_6
